"method","estimand","tau","beta_trt","scenario","conf_mult","sample_size_scenario","initiation_scenario","n_sites","n_per_site","total_n","init_intercept","zero_cov_init_prob","mean_est","median_est","truth","bias","median_bias","emp_sd","rmse","coverage","mean_observed_init_rate","mean_min_site_init_rate","mean_max_site_init_rate","mean_landmark_n","mean_landmark_treated_rate","n_reps"
"fed_ccw_tvipcw","RR",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.969545161616018,0.974875318498033,0.926615829164346,0.0429293324516723,0.0482594893336864,0.0677763139253416,0.0429293324516723,0.746666666666667,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_ccw_tvipcw","RR",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.954199766940143,0.95886532394319,0.936404940477623,0.01779482646252,0.0224603834655674,0.066818232447944,0.01779482646252,0.826666666666667,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_ipw_no_clone","RR",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.825908308066006,0.825494338380131,0.896396174324933,-0.0704878662589272,-0.0709018359448028,0.0104070924262001,0.0704878662589272,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_ipw_no_clone","RR",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.793470396937143,0.792706710172561,0.899170406057201,-0.105700009120058,-0.10646369588464,0.0117919286774846,0.105700009120058,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_ipw_no_clone","RR",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.770807387878989,0.770538168009323,0.900958016740013,-0.130150628861024,-0.13041984873069,0.0118277223627283,0.130150628861024,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_ipw_no_clone","RR",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.812653630677458,0.815469390586924,0.896396174324933,-0.083742543647475,-0.0809267837380098,0.0196777493130899,0.083742543647475,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_ipw_no_clone","RR",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.794553724634942,0.79678054393692,0.899170406057201,-0.10461668142226,-0.102389862120281,0.0216372932097212,0.10461668142226,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_ipw_no_clone","RR",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.769676603750412,0.768873360709526,0.900958016740013,-0.131281412989601,-0.132084656030486,0.0207547964393441,0.131281412989601,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_ipw_no_clone","RR",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.86823543896438,0.872145106830063,0.914891628308783,-0.0466561893444032,-0.0427465214787198,0.0686884659950244,0.0466561893444032,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_ipw_no_clone","RR",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.817889382455745,0.822803997670788,0.926615829164346,-0.108726446708601,-0.103811831493558,0.0615358453221771,0.108726446708601,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_ipw_no_clone","RR",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.788512010747058,0.798764914283159,0.936404940477623,-0.147892929730565,-0.137640026194464,0.0853081698996001,0.147892929730565,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_ipw_no_clone","RR",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.86619168202771,0.869461264445864,0.914891628308783,-0.0486999462810731,-0.0454303638629187,0.130652952335695,0.0486999462810731,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_ipw_no_clone","RR",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.882710010884356,0.888904487017182,0.926615829164346,-0.0439058182799899,-0.0377113421471637,0.106223176429405,0.0439058182799899,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_ipw_no_clone","RR",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.831167830567275,0.838384503995118,0.936404940477623,-0.105237109910348,-0.0980204364825046,0.115117175394402,0.105237109910348,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_landmark_ipw","RR",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.821421724232549,0.821333555410617,0.896396174324933,-0.0749744500923845,-0.0750626189143159,0.0170876492566989,0.0749744500923845,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_landmark_ipw","RR",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.820664403504708,0.820083943959741,0.899170406057201,-0.0785060025524931,-0.0790864620974598,0.0205799702782219,0.0785060025524931,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_landmark_ipw","RR",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.826028662014664,0.824634236453755,0.900958016740013,-0.0749293547253485,-0.0763237802862575,0.0230460908249031,0.0749293547253485,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_landmark_ipw","RR",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.827106875581649,0.834512105679033,0.896396174324933,-0.0692892987432842,-0.0618840686459006,0.0554864829639718,0.0692892987432842,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_landmark_ipw","RR",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.824860150334803,0.830683052697765,0.899170406057201,-0.0743102557223979,-0.0684873533594366,0.0493041004881312,0.0743102557223979,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_landmark_ipw","RR",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.829531186675998,0.829416780158432,0.900958016740013,-0.0714268300640143,-0.0715412365815806,0.0526831744232462,0.0714268300640143,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_landmark_ipw","RR",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.818755105650464,0.85135883925849,0.914891628308783,-0.0961365226583183,-0.063532789050293,0.15607949810551,0.0961365226583183,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_landmark_ipw","RR",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.740905396814573,0.762846077893607,0.926615829164346,-0.185710432349773,-0.163769751270739,0.139322323976331,0.185710432349773,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_landmark_ipw","RR",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.719495610228919,0.702055037517286,0.936404940477623,-0.216909330248704,-0.234349902960337,0.134652464457879,0.216909330248704,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_landmark_ipw","RR",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.851262573849642,0.873754061903128,0.914891628308783,-0.0636290544591407,-0.0411375664056547,0.20465917158235,0.0636290544591407,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_landmark_ipw","RR",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.903126605152296,0.933269296411364,0.926615829164346,-0.0234892240120504,0.00665346724701832,0.176526168140484,0.0234892240120504,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_landmark_ipw","RR",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.815897598321277,0.834132029350668,0.936404940477623,-0.120507342156346,-0.102272911126955,0.197431574574528,0.120507342156346,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_perprotocol_naive","RR",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,1.08353539310347,1.08309412202137,0.896396174324933,0.187139218778533,0.186697947696432,0.0102371166591223,0.187139218778533,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_perprotocol_naive","RR",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,1.06875012563347,1.06861741170296,0.899170406057201,0.169579719576266,0.169447005645764,0.010659915921178,0.169579719576266,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_perprotocol_naive","RR",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,1.04282498485949,1.04307949985666,0.900958016740013,0.141866968119476,0.142121483116643,0.0103539449739742,0.141866968119476,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_perprotocol_naive","RR",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,1.07842267888938,1.08000923956162,0.896396174324933,0.182026504564443,0.18361306523669,0.0197982548655725,0.182026504564443,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_perprotocol_naive","RR",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,1.07087858476271,1.06796560856626,0.899170406057201,0.171708178705511,0.168795202509059,0.023403326016374,0.171708178705511,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_perprotocol_naive","RR",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,1.04566744197001,1.04593833193795,0.900958016740013,0.144709425230001,0.144980315197939,0.0205805775715499,0.144709425230001,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_perprotocol_naive","RR",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,1.06225677688105,1.06019528881188,0.914891628308783,0.147365148572271,0.145303660503098,0.0152278989264373,0.147365148572271,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_perprotocol_naive","RR",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,1.05365092866997,1.05390407245503,0.926615829164346,0.12703509950562,0.127288243290685,0.013620170895004,0.12703509950562,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_perprotocol_naive","RR",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,1.04507056500071,1.04532245621347,0.936404940477623,0.108665624523091,0.108917515735846,0.0145434540068329,0.108665624523091,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_perprotocol_naive","RR",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,1.06504761135335,1.06140141261951,0.914891628308783,0.150155983044566,0.146509784310725,0.0226350540797183,0.150155983044566,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_perprotocol_naive","RR",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,1.05506136488856,1.05912382142141,0.926615829164346,0.128445535724212,0.132507992257067,0.0240231803867834,0.128445535724212,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_perprotocol_naive","RR",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,1.04139633338537,1.0401640576941,0.936404940477623,0.104991392907749,0.103759117216478,0.0212313371018738,0.104991392907749,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"local_ccw_meta","RR",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.898298316838593,0.898334141263512,0.896396174324933,0.00190214251365987,0.00193796693857839,0.0104259717466453,0.00190214251365987,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"local_ccw_meta","RR",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.904568762394838,0.902764704563297,0.899170406057201,0.00539835633763656,0.00359429850609605,0.0132140960124565,0.00539835633763656,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"local_ccw_meta","RR",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.913841694275339,0.912744098016009,0.900958016740013,0.0128836775353265,0.0117860812759961,0.0136850703618189,0.0128836775353265,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"local_ccw_meta","RR",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.893630449226433,0.893857222456035,0.896396174324933,-0.00276572509850037,-0.00253895186889863,0.0162200102822428,0.00276572509850037,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"local_ccw_meta","RR",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.91303914481927,0.913043085047792,0.899170406057201,0.0138687387620688,0.0138726789905906,0.0246990391981809,0.0138687387620688,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"local_ccw_meta","RR",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.919513746825357,0.917939355293126,0.900958016740013,0.0185557300853442,0.0169813385531137,0.0209167107085392,0.0185557300853442,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"local_ccw_meta","RR",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.947627021605154,0.949853424551045,0.914891628308783,0.0327353932963712,0.0349617962422624,0.0432815401476247,0.0327353932963712,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"local_ccw_meta","RR",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.939868071936606,0.944190964215492,0.926615829164346,0.0132522427722598,0.0175751350511455,0.0343396254696739,0.0132522427722598,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"local_ccw_meta","RR",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.950560386525665,0.949559273972495,0.936404940477623,0.0141554460480417,0.0131543334948725,0.0346018362910811,0.0141554460480417,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"local_ccw_meta","RR",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.979574583150447,0.976265880721536,0.914891628308783,0.0646829548416644,0.0613742524127531,0.0626874655741382,0.0646829548416644,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"local_ccw_meta","RR",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.99737475532675,1.00738018243737,0.926615829164346,0.0707589261624037,0.0807643532730279,0.0464387952675306,0.0707589261624037,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"local_ccw_meta","RR",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.979190311830951,0.980827270519753,0.936404940477623,0.0427853713533284,0.0444223300421298,0.0424337557952595,0.0427853713533284,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"pooled_ccw_tvipcw","RR",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.896226792549751,0.896703832801933,0.896396174324933,-0.000169381775182616,0.000307658476999428,0.0100441750924562,0.000169381775182616,0.98,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"pooled_ccw_tvipcw","RR",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.900273416419871,0.897380267188914,0.899170406057201,0.00110301036266994,-0.00179013886828705,0.0139954289933727,0.00110301036266994,0.926666666666667,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"pooled_ccw_tvipcw","RR",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.907667078465202,0.907161663811876,0.900958016740013,0.00670906172518925,0.00620364707186294,0.0159176114080581,0.00670906172518925,0.9,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"pooled_ccw_tvipcw","RR",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.890000812143102,0.891382816976029,0.896396174324933,-0.00639536218183175,-0.00501335734890462,0.0173278420465623,0.00639536218183175,0.97,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"pooled_ccw_tvipcw","RR",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.903941779035604,0.906888838655779,0.899170406057201,0.00477137297840297,0.00771843259857741,0.0239682257894322,0.00477137297840297,0.976666666666667,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"pooled_ccw_tvipcw","RR",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.902052454840205,0.90132125809323,0.900958016740013,0.00109443810019257,0.000363241353217192,0.0251629332849116,0.00109443810019257,0.97,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"pooled_ccw_tvipcw","RR",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.928616276042717,0.934442861305428,0.914891628308783,0.013724647733934,0.0195512329966454,0.047394726861102,0.013724647733934,0.883333333333333,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"pooled_ccw_tvipcw","RR",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.916498278554493,0.925899721915031,0.926615829164346,-0.0101175506098535,-0.000716107249315145,0.0490365255014005,0.0101175506098535,0.946666666666667,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"pooled_ccw_tvipcw","RR",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.929019060516558,0.933200954626274,0.936404940477623,-0.00738587996106474,-0.00320398585134896,0.0416287656338012,0.00738587996106474,0.953333333333333,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"pooled_ccw_tvipcw","RR",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.920367936242761,0.919759893014291,0.914891628308783,0.00547630793397793,0.00486826470550794,0.0816021477090366,0.00547630793397793,0.86,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"pooled_ccw_tvipcw","RR",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.958961397574679,0.969539035370317,0.926615829164346,0.0323455684103327,0.0429232062059711,0.0697958246723551,0.0323455684103327,0.796666666666667,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"pooled_ccw_tvipcw","RR",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.939143696405252,0.928656346629206,0.936404940477623,0.00273875592762878,-0.00774859384841697,0.0556468043673843,0.00273875592762878,0.873333333333333,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_ccw_tvipcw","psi0",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.872884052136306,0.872791872094965,0.875030749335956,-0.00214669719965001,-0.00223887724099014,0.00533934661158709,0.00214669719965001,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_ccw_tvipcw","psi0",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.871043318394474,0.871503923771054,0.875552991175026,-0.00450967278055161,-0.00404906740397193,0.0105387840710701,0.00450967278055161,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_ccw_tvipcw","psi0",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.869088251959328,0.868657998456063,0.875245082373963,-0.00615683041463423,-0.00658708391789919,0.0162066276001981,0.00615683041463423,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_ccw_tvipcw","psi0",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.881649470126504,0.878591412673848,0.875030749335956,0.00661872079054863,0.00356066333789251,0.0160800284033951,0.00661872079054863,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_ccw_tvipcw","psi0",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.864907682607701,0.865189345843828,0.875552991175026,-0.0106453085673248,-0.0103636453311978,0.0201690990002501,0.0106453085673248,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_ccw_tvipcw","psi0",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.868248948615573,0.867491081402983,0.875245082373963,-0.00699613375838958,-0.00775400097097989,0.0235984712456581,0.00699613375838958,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_ccw_tvipcw","psi0",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.875235723748474,0.875136275895996,0.875244453079763,-8.72933128811463e-06,-0.000108177183766656,0.00302272362022804,8.72933128811463e-06,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_ccw_tvipcw","psi0",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.874447017392912,0.874634934132963,0.875760977019298,-0.00131395962638544,-0.001126042886335,0.00264001370191545,0.00131395962638544,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_ccw_tvipcw","psi0",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.875645694287302,0.87576173780936,0.875551828026113,9.3866261188615e-05,0.000209909783247086,0.0032611783714366,9.3866261188615e-05,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_ccw_tvipcw","psi0",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.874731401678758,0.874581311087876,0.875244453079763,-0.000513051401004783,-0.000663141991886773,0.00547118069659514,0.000513051401004783,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_ccw_tvipcw","psi0",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.874864168189511,0.874478783153426,0.875760977019298,-0.000896808829786876,-0.00128219386587214,0.00599664970449165,0.000896808829786876,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_ccw_tvipcw","psi0",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.876276049023255,0.876987421725179,0.875551828026113,0.000724220997142192,0.00143559369906621,0.00506301413830321,0.000724220997142192,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_ipw_no_clone","psi0",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.902616780797362,0.902575059068296,0.875030749335956,0.0275860314614067,0.0275443097323408,0.00419139207261868,0.0275860314614067,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_ipw_no_clone","psi0",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.924884184867728,0.924767414650714,0.875552991175026,0.0493311936927021,0.0492144234756885,0.00654985406683354,0.0493311936927021,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
"fed_ipw_no_clone","psi0",8,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.943493381435926,0.943445113091019,0.875245082373963,0.0682482990619631,0.0682000307170567,0.00830430763518037,0.0682482990619631,NA,0.700922333333333,0.679126666666667,0.72313,4985.12,0.738379274558101,300
"fed_ipw_no_clone","psi0",4,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.910411817110501,0.908882875788782,0.875030749335956,0.0353810677745452,0.0338521264528264,0.0139602863630118,0.0353810677745452,NA,0.607707777777778,0.561244444444444,0.648611111111111,2010.23,0.621731744630296,300
"fed_ipw_no_clone","psi0",6,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.921954331471143,0.92139455839933,0.875552991175026,0.0464013402961173,0.0458415672243042,0.0119966586261239,0.0464013402961173,NA,0.670456666666667,0.629466666666667,0.7134,1720.96666666667,0.695496087195759,300
"fed_ipw_no_clone","psi0",8,-0.7,"medium",1,"low","high",10,300,3000,-1,0.268941421369995,0.9416523396452,0.942652549195446,0.875245082373963,0.0664072572712377,0.0674074668214832,0.0115031107357688,0.0664072572712377,NA,0.701495555555556,0.659388888888889,0.7458,1501.08,0.738323474140332,300
"fed_ipw_no_clone","psi0",4,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.876340716094067,0.876278611963296,0.875244453079763,0.00109626301430501,0.00103415888353386,0.00299971851395549,0.00109626301430501,NA,0.042601,0.0335433333333333,0.0519566666666667,5956.41,0.0411334769112601,300
"fed_ipw_no_clone","psi0",6,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.87659227433412,0.876681407049195,0.875760977019298,0.000831297314822505,0.000920430029896946,0.00255580257879614,0.000831297314822505,NA,0.051551,0.04107,0.0622433333333333,4828.52333333333,0.0510128728262611,300
"fed_ipw_no_clone","psi0",8,-0.7,"medium",1,"large","low",10,1000,10000,-5,0.00669285092428486,0.878897731486193,0.879010798369873,0.875551828026113,0.00334590346007986,0.00345897034375953,0.00316680464900349,0.00334590346007986,NA,0.0588906666666667,0.04804,0.0700766666666667,4018.98,0.0607858937437258,300
"fed_ipw_no_clone","psi0",4,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.875893559473089,0.875697913588858,0.875244453079763,0.000649106393326161,0.000453460509095116,0.00544797326629926,0.000649106393326161,NA,0.0434966666666667,0.0274111111111111,0.0612888888888889,1785.32666666667,0.0417249728656034,300
"fed_ipw_no_clone","psi0",6,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.877019278663464,0.876641269354789,0.875760977019298,0.00125830164416657,0.000880292335490918,0.00597019657626542,0.00125830164416657,NA,0.0512155555555556,0.0327444444444444,0.0718333333333333,1449.93,0.0522214347842576,300
"fed_ipw_no_clone","psi0",8,-0.7,"medium",1,"low","low",10,300,3000,-5,0.00669285092428486,0.879380214349139,0.880048655840256,0.875551828026113,0.0038283863230255,0.00449682781414262,0.00495695030056325,0.0038283863230255,NA,0.0588822222222222,0.0398111111111111,0.0791333333333333,1208.72,0.0596162670504002,300
"fed_landmark_ipw","psi0",4,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.792471572899813,0.792958551606278,0.875030749335956,-0.0825591764361426,-0.0820721977296776,0.00690132467700773,0.0825591764361426,NA,0.606795333333333,0.583526666666667,0.6316,6736.90333333333,0.619209949593489,300
"fed_landmark_ipw","psi0",6,-0.7,"medium",1,"large","high",10,1000,10000,-1,0.268941421369995,0.739818554621729,0.739897505566862,0.875552991175026,-0.135734436553297,-0.135655485608163,0.0101494056884184,0.135734436553297,NA,0.665664333333333,0.64223,0.688003333333333,5736.41666666667,0.691164952838322,300
