"task_id","rep","fragmentation","initiation","init_intercept","n_sites","n_per_site","total_n","observed_init_rate","observed_death_rate","zero_initiation_sites","mean_initiators_per_site","min_initiators_per_site","max_initiators_per_site","empty_g1_at_tau","empty_g1_at_tstar","empty_g0_at_tstar","any_post_tau_empty_g1","fit_warning_count"
1,220,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2352,0.818,0,117.6,101,139,0,0,0,0,0
1,221,"10_sites_x_500","moderate",-2.5,10,500,5000,0.233,0.8234,0,116.5,101,132,0,0,0,0,0
1,222,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2364,0.8276,0,118.2,103,132,0,0,0,0,0
1,223,"10_sites_x_500","moderate",-2.5,10,500,5000,0.236,0.8292,0,118,103,130,0,0,0,0,0
1,224,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2338,0.8286,0,116.9,103,130,0,0,0,0,0
1,225,"10_sites_x_500","moderate",-2.5,10,500,5000,0.233,0.8284,0,116.5,103,130,0,0,0,0,0
1,226,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2316,0.8274,0,115.8,103,130,0,0,0,0,0
1,227,"10_sites_x_500","moderate",-2.5,10,500,5000,0.23,0.8284,0,115,103,130,0,0,0,0,0
1,228,"10_sites_x_500","moderate",-2.5,10,500,5000,0.232,0.8296,0,116,103,130,0,0,0,0,0
1,229,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2356,0.8264,0,117.8,103,130,0,0,0,0,0
1,230,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2356,0.8236,0,117.8,103,130,0,0,0,0,0
1,231,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2356,0.8232,0,117.8,103,130,0,0,0,0,0
1,232,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2334,0.8208,0,116.7,103,130,0,0,0,0,0
1,233,"10_sites_x_500","moderate",-2.5,10,500,5000,0.232,0.8214,0,116,103,128,0,0,0,0,0
1,234,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2324,0.8202,0,116.2,103,128,0,0,0,0,0
1,235,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2322,0.8196,0,116.1,103,128,0,0,0,0,0
1,236,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2326,0.82,0,116.3,103,128,0,0,0,0,0
1,237,"10_sites_x_500","moderate",-2.5,10,500,5000,0.23,0.8178,0,115,103,128,0,0,0,0,0
1,238,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2272,0.8164,0,113.6,103,128,0,0,0,0,0
1,239,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2214,0.822,0,110.7,99,128,0,0,0,0,0
1,240,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2238,0.8214,0,111.9,99,128,0,0,0,0,0
1,241,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2182,0.8202,0,109.1,99,123,0,0,0,0,0
1,242,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2172,0.8218,0,108.6,99,123,0,0,0,0,0
1,243,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2166,0.8208,0,108.3,99,120,0,0,0,0,0
1,244,"10_sites_x_500","moderate",-2.5,10,500,5000,0.216,0.8212,0,108,99,120,0,0,0,0,0
1,245,"10_sites_x_500","moderate",-2.5,10,500,5000,0.219,0.8218,0,109.5,99,121,0,0,0,0,0
1,246,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2198,0.8232,0,109.9,99,121,0,0,0,0,0
1,247,"10_sites_x_500","moderate",-2.5,10,500,5000,0.222,0.8226,0,111,99,121,0,0,0,0,0
1,248,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2228,0.8226,0,111.4,99,121,0,0,0,0,0
1,249,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2256,0.82,0,112.8,100,121,0,0,0,0,0
1,250,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2252,0.819,0,112.6,100,121,0,0,0,0,0
1,251,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2286,0.8208,0,114.3,102,121,0,0,0,0,0
1,252,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2308,0.8232,0,115.4,112,121,0,0,0,0,0
1,253,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2286,0.8226,0,114.3,109,121,0,0,0,0,0
1,254,"10_sites_x_500","moderate",-2.5,10,500,5000,0.226,0.8232,0,113,102,121,0,0,0,0,0
1,255,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2266,0.8194,0,113.3,102,124,0,0,0,0,0
1,256,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2296,0.8152,0,114.8,102,127,0,0,0,0,0
1,257,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2294,0.8188,0,114.7,102,127,0,0,0,0,0
1,258,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2292,0.8218,0,114.6,102,127,0,0,0,0,0
1,259,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2282,0.8218,0,114.1,102,127,0,0,0,0,0
1,260,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2286,0.821,0,114.3,102,127,0,0,0,0,0
1,261,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2274,0.8194,0,113.7,102,127,0,0,0,0,0
1,262,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2244,0.816,0,112.2,98,127,0,0,0,0,0
1,263,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2242,0.8178,0,112.1,98,127,0,0,0,0,0
1,264,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2254,0.8216,0,112.7,98,127,0,0,0,0,0
1,265,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2242,0.8206,0,112.1,98,127,0,0,0,0,0
1,266,"10_sites_x_500","moderate",-2.5,10,500,5000,0.221,0.8208,0,110.5,98,118,0,0,0,0,0
1,267,"10_sites_x_500","moderate",-2.5,10,500,5000,0.221,0.8202,0,110.5,98,118,0,0,0,0,0
1,268,"10_sites_x_500","moderate",-2.5,10,500,5000,0.223,0.815,0,111.5,98,124,0,0,0,0,0
1,269,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2234,0.8132,0,111.7,98,124,0,0,0,0,0
1,270,"10_sites_x_500","moderate",-2.5,10,500,5000,0.222,0.815,0,111,98,124,0,0,0,0,0
1,271,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2224,0.8132,0,111.2,98,124,0,0,0,0,0
1,272,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2244,0.8144,0,112.2,108,124,0,0,0,0,0
1,273,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2256,0.811,0,112.8,108,124,0,0,0,0,0
1,274,"10_sites_x_500","moderate",-2.5,10,500,5000,0.225,0.8076,0,112.5,105,124,0,0,0,0,0
1,275,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2264,0.8118,0,113.2,105,125,0,0,0,0,0
1,276,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2282,0.8132,0,114.1,105,125,0,0,0,0,0
1,277,"10_sites_x_500","moderate",-2.5,10,500,5000,0.227,0.814,0,113.5,105,125,0,0,0,0,0
1,278,"10_sites_x_500","moderate",-2.5,10,500,5000,0.223,0.8156,0,111.5,104,125,0,0,0,0,0
1,279,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2234,0.815,0,111.7,104,125,0,0,0,0,0
1,280,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2262,0.812,0,113.1,104,125,0,0,0,0,0
1,281,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2296,0.8148,0,114.8,104,130,0,0,0,0,0
1,282,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2328,0.8144,0,116.4,104,130,0,0,0,0,0
1,283,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2318,0.8174,0,115.9,104,130,0,0,0,0,0
1,284,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2364,0.8168,0,118.2,104,130,0,0,0,0,0
1,285,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2332,0.8162,0,116.6,104,130,0,0,0,0,0
1,286,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2332,0.817,0,116.6,104,130,0,0,0,0,0
1,287,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2334,0.817,0,116.7,104,130,0,0,0,0,0
1,288,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2326,0.8226,0,116.3,100,130,0,0,0,0,0
1,289,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2328,0.8226,0,116.4,100,130,0,0,0,0,0
1,290,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2296,0.8222,0,114.8,100,130,0,0,0,0,0
1,291,"10_sites_x_500","moderate",-2.5,10,500,5000,0.228,0.824,0,114,100,128,0,0,0,0,0
1,292,"10_sites_x_500","moderate",-2.5,10,500,5000,0.227,0.8208,0,113.5,100,128,0,0,0,0,0
1,293,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2298,0.8204,0,114.9,100,128,0,0,0,0,0
1,294,"10_sites_x_500","moderate",-2.5,10,500,5000,0.228,0.8204,0,114,100,123,0,0,0,0,0
1,295,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2308,0.8198,0,115.4,100,123,0,0,0,0,0
1,296,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2264,0.8188,0,113.2,98,123,0,0,0,0,0
1,297,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2258,0.8154,0,112.9,98,123,0,0,0,0,0
1,298,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2266,0.81,0,113.3,98,123,0,0,0,0,0
1,299,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2268,0.8144,0,113.4,98,123,0,0,0,0,0
1,300,"10_sites_x_500","moderate",-2.5,10,500,5000,0.2268,0.8164,0,113.4,98,123,0,0,0,0,0
2,1,"20_sites_x_250","moderate",-2.5,20,250,5000,0.223,0.8264,0,55.75,40,70,0,0,0,0,0
2,2,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2252,0.8258,0,56.3,40,70,0,0,0,0,0
2,3,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2238,0.8282,0,55.95,40,70,0,0,0,0,0
2,4,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2214,0.825,0,55.35,40,70,0,0,0,0,0
2,5,"20_sites_x_250","moderate",-2.5,20,250,5000,0.221,0.8254,0,55.25,40,70,0,0,0,0,0
2,6,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2184,0.8252,0,54.6,40,70,0,0,0,0,0
2,7,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2222,0.8236,0,55.55,40,72,0,0,0,0,0
2,8,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2226,0.8232,0,55.65,40,72,0,0,0,0,0
2,9,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2224,0.825,0,55.6,40,72,0,0,0,0,0
2,10,"20_sites_x_250","moderate",-2.5,20,250,5000,0.221,0.8254,0,55.25,40,72,0,0,0,0,0
2,11,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2196,0.8248,0,54.9,40,72,0,0,0,0,0
2,12,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2226,0.823,0,55.65,40,72,0,0,0,0,0
2,13,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2244,0.8234,0,56.1,40,72,0,0,0,0,0
2,14,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2222,0.8234,0,55.55,40,72,0,0,0,0,0
2,15,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2214,0.8214,0,55.35,40,72,0,0,0,0,0
2,16,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2192,0.8242,0,54.8,40,72,0,0,0,0,0
2,17,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2168,0.8246,0,54.2,40,72,0,0,0,0,0
2,18,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2212,0.823,0,55.3,40,72,0,0,0,0,0
2,19,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2202,0.824,0,55.05,40,72,0,0,0,0,0
2,20,"20_sites_x_250","moderate",-2.5,20,250,5000,0.218,0.824,0,54.5,40,72,0,0,0,0,0
2,21,"20_sites_x_250","moderate",-2.5,20,250,5000,0.219,0.8228,0,54.75,40,72,0,0,0,0,0
2,22,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2192,0.8228,0,54.8,40,72,0,0,0,0,0
2,23,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2214,0.822,0,55.35,40,72,0,0,0,0,0
2,24,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2226,0.8256,0,55.65,40,72,0,0,0,0,0
2,25,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2242,0.8244,0,56.05,40,72,0,0,0,0,0
2,26,"20_sites_x_250","moderate",-2.5,20,250,5000,0.228,0.8236,0,57,44,72,0,0,0,0,0
2,27,"20_sites_x_250","moderate",-2.5,20,250,5000,0.226,0.8256,0,56.5,44,65,0,0,0,0,0
2,28,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2264,0.8248,0,56.6,44,65,0,0,0,0,0
2,29,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2274,0.8226,0,56.85,44,65,0,0,0,0,0
2,30,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2274,0.8202,0,56.85,44,65,0,0,0,0,0
2,31,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2244,0.8202,0,56.1,44,65,0,0,0,0,0
2,32,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2222,0.819,0,55.55,44,65,0,0,0,0,0
2,33,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2226,0.8156,0,55.65,44,65,0,0,0,0,0
2,34,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2224,0.8154,0,55.6,44,65,0,0,0,0,0
2,35,"20_sites_x_250","moderate",-2.5,20,250,5000,0.222,0.8148,0,55.5,44,65,0,0,0,0,0
2,36,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2242,0.814,0,56.05,44,65,0,0,0,0,0
2,37,"20_sites_x_250","moderate",-2.5,20,250,5000,0.226,0.8132,0,56.5,44,65,0,0,0,0,0
2,38,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2262,0.8134,0,56.55,44,65,0,0,0,0,0
2,39,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2256,0.8156,0,56.4,44,65,0,0,0,0,0
2,40,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2292,0.8132,0,57.3,48,65,0,0,0,0,0
2,41,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2284,0.8108,0,57.1,48,65,0,0,0,0,0
2,42,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2294,0.8108,0,57.35,48,65,0,0,0,0,0
2,43,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2316,0.8086,0,57.9,48,71,0,0,0,0,0
2,44,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2334,0.8064,0,58.35,48,71,0,0,0,0,0
2,45,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2304,0.808,0,57.6,48,71,0,0,0,0,0
2,46,"20_sites_x_250","moderate",-2.5,20,250,5000,0.232,0.8074,0,58,48,71,0,0,0,0,0
2,47,"20_sites_x_250","moderate",-2.5,20,250,5000,0.231,0.8078,0,57.75,48,71,0,0,0,0,0
2,48,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2312,0.808,0,57.8,48,71,0,0,0,0,0
2,49,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2314,0.8078,0,57.85,48,71,0,0,0,0,0
2,50,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2322,0.8084,0,58.05,48,71,0,0,0,0,0
2,51,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2344,0.8088,0,58.6,50,71,0,0,0,0,0
2,52,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2368,0.8126,0,59.2,50,71,0,0,0,0,0
2,53,"20_sites_x_250","moderate",-2.5,20,250,5000,0.238,0.816,0,59.5,50,71,0,0,0,0,0
2,54,"20_sites_x_250","moderate",-2.5,20,250,5000,0.24,0.8164,0,60,50,71,0,0,0,0,0
2,55,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2406,0.8184,0,60.15,50,71,0,0,0,0,0
2,56,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2416,0.8176,0,60.4,50,71,0,0,0,0,0
2,57,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2414,0.8178,0,60.35,50,71,0,0,0,0,0
2,58,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2396,0.818,0,59.9,50,71,0,0,0,0,0
2,59,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2418,0.8178,0,60.45,50,71,0,0,0,0,0
2,60,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2396,0.818,0,59.9,50,71,0,0,0,0,0
2,61,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2404,0.8188,0,60.1,50,71,0,0,0,0,0
2,62,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2394,0.818,0,59.85,50,71,0,0,0,0,0
2,63,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2346,0.819,0,58.65,47,67,0,0,0,0,0
2,64,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2336,0.819,0,58.4,47,67,0,0,0,0,0
2,65,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2362,0.8192,0,59.05,47,67,0,0,0,0,0
2,66,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2338,0.8204,0,58.45,47,65,0,0,0,0,0
2,67,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2348,0.8192,0,58.7,47,65,0,0,0,0,0
2,68,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2364,0.82,0,59.1,47,65,0,0,0,0,0
2,69,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2366,0.8214,0,59.15,47,65,0,0,0,0,0
2,70,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2344,0.8234,0,58.6,46,65,0,0,0,0,0
2,71,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2348,0.8236,0,58.7,46,65,0,0,0,0,0
2,72,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2308,0.8214,0,57.7,45,65,0,0,0,0,0
2,73,"20_sites_x_250","moderate",-2.5,20,250,5000,0.229,0.8198,0,57.25,45,65,0,0,0,0,0
2,74,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2286,0.8204,0,57.15,45,65,0,0,0,0,0
2,75,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2286,0.82,0,57.15,45,65,0,0,0,0,0
2,76,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2266,0.8192,0,56.65,45,65,0,0,0,0,0
2,77,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2262,0.8176,0,56.55,45,65,0,0,0,0,0
2,78,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2282,0.816,0,57.05,45,65,0,0,0,0,0
2,79,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2268,0.816,0,56.7,45,64,0,0,0,0,0
2,80,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2274,0.8166,0,56.85,45,64,0,0,0,0,0
2,81,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2276,0.8176,0,56.9,45,64,0,0,0,0,0
2,82,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2254,0.818,0,56.35,45,64,0,0,0,0,0
2,83,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2292,0.8172,0,57.3,45,66,0,0,0,0,0
2,84,"20_sites_x_250","moderate",-2.5,20,250,5000,0.228,0.818,0,57,45,66,0,0,0,0,0
2,85,"20_sites_x_250","moderate",-2.5,20,250,5000,0.229,0.819,0,57.25,45,68,0,0,0,0,0
2,86,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2292,0.8192,0,57.3,45,68,0,0,0,0,0
2,87,"20_sites_x_250","moderate",-2.5,20,250,5000,0.228,0.8186,0,57,45,68,0,0,0,0,0
2,88,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2266,0.8182,0,56.65,45,68,0,0,0,0,0
2,89,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2264,0.8186,0,56.6,45,68,0,0,0,0,0
2,90,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2296,0.8178,0,57.4,45,68,0,0,0,0,0
2,91,"20_sites_x_250","moderate",-2.5,20,250,5000,0.229,0.8174,0,57.25,45,68,0,0,0,0,0
2,92,"20_sites_x_250","moderate",-2.5,20,250,5000,0.231,0.8186,0,57.75,47,68,0,0,0,0,0
2,93,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2334,0.8186,0,58.35,47,68,0,0,0,0,0
2,94,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2326,0.817,0,58.15,47,68,0,0,0,0,0
2,95,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2332,0.8182,0,58.3,47,68,0,0,0,0,0
2,96,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2314,0.82,0,57.85,45,68,0,0,0,0,0
2,97,"20_sites_x_250","moderate",-2.5,20,250,5000,0.231,0.8216,0,57.75,45,68,0,0,0,0,0
2,98,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2276,0.8222,0,56.9,45,68,0,0,0,0,0
2,99,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2278,0.8184,0,56.95,45,68,0,0,0,0,0
2,100,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2284,0.817,0,57.1,45,68,0,0,0,0,0
2,101,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2288,0.8188,0,57.2,45,68,0,0,0,0,0
2,102,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2314,0.8174,0,57.85,45,68,0,0,0,0,0
2,103,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2296,0.8212,0,57.4,45,68,0,0,0,0,0
2,104,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2292,0.8218,0,57.3,45,68,0,0,0,0,0
2,105,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2268,0.8224,0,56.7,45,65,0,0,0,0,0
2,106,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2264,0.8212,0,56.6,45,65,0,0,0,0,0
2,107,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2272,0.822,0,56.8,45,65,0,0,0,0,0
2,108,"20_sites_x_250","moderate",-2.5,20,250,5000,0.227,0.8222,0,56.75,45,65,0,0,0,0,0
2,109,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2258,0.8236,0,56.45,45,65,0,0,0,0,0
2,110,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2258,0.8234,0,56.45,45,65,0,0,0,0,0
2,111,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2248,0.8226,0,56.2,45,65,0,0,0,0,0
2,112,"20_sites_x_250","moderate",-2.5,20,250,5000,0.227,0.8196,0,56.75,45,66,0,0,0,0,0
2,113,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2282,0.8184,0,57.05,45,68,0,0,0,0,0
2,114,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2298,0.8194,0,57.45,45,68,0,0,0,0,0
2,115,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2282,0.8174,0,57.05,45,68,0,0,0,0,0
2,116,"20_sites_x_250","moderate",-2.5,20,250,5000,0.23,0.8174,0,57.5,47,68,0,0,0,0,0
2,117,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2312,0.8172,0,57.8,47,68,0,0,0,0,0
2,118,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2304,0.818,0,57.6,43,68,0,0,0,0,0
2,119,"20_sites_x_250","moderate",-2.5,20,250,5000,0.227,0.8218,0,56.75,42,68,0,0,0,0,0
2,120,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2284,0.824,0,57.1,42,68,0,0,0,0,0
2,121,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2278,0.8228,0,56.95,42,68,0,0,0,0,0
2,122,"20_sites_x_250","moderate",-2.5,20,250,5000,0.229,0.8242,0,57.25,42,68,0,0,0,0,0
2,123,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2292,0.82,0,57.3,42,68,0,0,0,0,0
2,124,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2306,0.8162,0,57.65,42,68,0,0,0,0,0
2,125,"20_sites_x_250","moderate",-2.5,20,250,5000,0.231,0.8154,0,57.75,42,68,0,0,0,0,0
2,126,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2306,0.8168,0,57.65,42,68,0,0,0,0,0
2,127,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2304,0.8182,0,57.6,42,68,0,0,0,0,0
2,128,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2322,0.8178,0,58.05,42,68,0,0,0,0,0
2,129,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2328,0.8136,0,58.2,42,68,0,0,0,0,0
2,130,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2316,0.8152,0,57.9,42,68,0,0,0,0,0
2,131,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2316,0.816,0,57.9,42,68,0,0,0,0,0
2,132,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2278,0.8176,0,56.95,42,68,0,0,0,0,0
2,133,"20_sites_x_250","moderate",-2.5,20,250,5000,0.226,0.8176,0,56.5,42,66,0,0,0,0,0
2,134,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2242,0.8156,0,56.05,42,66,0,0,0,0,0
2,135,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2238,0.8138,0,55.95,42,66,0,0,0,0,0
2,136,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2228,0.813,0,55.7,42,66,0,0,0,0,0
2,137,"20_sites_x_250","moderate",-2.5,20,250,5000,0.223,0.8124,0,55.75,42,66,0,0,0,0,0
2,138,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2256,0.8138,0,56.4,42,66,0,0,0,0,0
2,139,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2282,0.8136,0,57.05,47,66,0,0,0,0,0
2,140,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2264,0.8124,0,56.6,47,66,0,0,0,0,0
2,141,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2244,0.8128,0,56.1,47,66,0,0,0,0,0
2,142,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2226,0.8124,0,55.65,47,63,0,0,0,0,0
2,143,"20_sites_x_250","moderate",-2.5,20,250,5000,0.223,0.8132,0,55.75,47,63,0,0,0,0,0
2,144,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2236,0.8162,0,55.9,47,63,0,0,0,0,0
2,145,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2234,0.8176,0,55.85,47,63,0,0,0,0,0
2,146,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2248,0.8156,0,56.2,47,63,0,0,0,0,0
2,147,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2248,0.8122,0,56.2,47,63,0,0,0,0,0
2,148,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2212,0.812,0,55.3,45,61,0,0,0,0,0
2,149,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2228,0.8152,0,55.7,45,66,0,0,0,0,0
2,150,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2224,0.8126,0,55.6,45,66,0,0,0,0,0
2,151,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2218,0.814,0,55.45,45,66,0,0,0,0,0
2,152,"20_sites_x_250","moderate",-2.5,20,250,5000,0.2244,0.8142,0,56.1,45,66,0,0,0,0,0
