"model","heterogeneity","replicate","tau","site","interval","eligible_n","initiations","observed_initiation_rate","common_numerator_hazard","denominator_mean","denominator_min","denominator_q01","denominator_q05","denominator_q50","denominator_q95","denominator_q99","denominator_max","prop_den_lt_001","prop_den_gt_099","observed_prob_min","observed_prob_q01","observed_prob_q05","prop_observed_prob_lt_001","prop_observed_prob_lt_005"
"Federated: site-specific slopes","high",3,15,"2",1,600,8,0.0133333333333333,0.2668,0.0133333333333331,0.000136033386145502,0.000259680302507575,0.000526809469746859,0.0054446635945316,0.0486326454124397,0.145414866763252,0.334561859668518,0.665,0,0.00394865654534165,0.047374401294535,0.944482412944952,0.00166666666666667,0.01
"Federated: site-specific slopes","high",3,15,"2",2,544,13,0.0238970588235294,0.164661177960735,0.023897058823529,9.21484785123519e-05,0.000180668427396059,0.000842866539341437,0.00877169287553965,0.100173649664481,0.19920195174623,0.57368211660825,0.527573529411765,0,0.00367361764089197,0.0448291066807967,0.883613225206799,0.00183823529411765,0.0110294117647059
"Federated: site-specific slopes","high",3,15,"2",3,486,3,0.00617283950617284,0.104880136986301,0.00617283950617274,2.29049123919204e-05,4.02732601000142e-05,0.000200153516218983,0.0020976141108999,0.0250288198184505,0.0633257890431696,0.0994687157316159,0.831275720164609,0,0.00943136205465119,0.924991581757276,0.972096033803545,0.00205761316872428,0.00617283950617284
"Federated: site-specific slopes","high",3,15,"2",4,454,5,0.0110132158590308,0.0712799167533819,0.0110132158590306,1.90036162145412e-05,8.87717534166959e-05,0.000268583368584214,0.00343715345834367,0.0487879939935377,0.119042353133439,0.227909107324123,0.755506607929515,0,0.0159298048327031,0.109524182000125,0.949244551544139,0,0.00881057268722467
"Federated: site-specific slopes","high",3,15,"2",5,419,14,0.0334128878281623,0.054678007290401,0.0334128878281618,0.000151847186812327,0.000304999153246356,0.00132321234385854,0.0111994003848016,0.132766862780367,0.386426560341639,0.600770003409378,0.465393794749403,0,0.0018716373243692,0.0688261286809806,0.794317778762842,0.00477326968973747,0.0071599045346062
"Federated: site-specific slopes","high",3,15,"2",6,375,6,0.016,0.038915913829048,0.0159999999999997,0.00010619320485524,0.000167895459313848,0.000459411254481261,0.00585481256434075,0.0681051464795794,0.154615068554709,0.382764261908362,0.661333333333333,0,0.00625140635311709,0.0875525532661056,0.925351979735339,0.00533333333333333,0.008
"Federated: site-specific slopes","high",3,15,"2",7,346,4,0.0115606936416185,0.0368098159509202,0.0115606936416182,4.63329870007654e-05,0.000123517476664027,0.00041763382023754,0.00396525939339463,0.0552857889649858,0.101304517839186,0.112431674540925,0.742774566473988,0,0.00549591753060254,0.0731915134248351,0.933246451416171,0.00578034682080925,0.00867052023121387
"Federated: site-specific slopes","high",3,15,"2",8,329,6,0.0182370820668693,0.0329391891891892,0.0182370820668689,4.20051648490107e-05,0.000141531983495392,0.00046315773790782,0.00448956275160627,0.0731740716085043,0.210170393158795,0.469465532908692,0.683890577507599,0,0.0194368475487447,0.093090484084814,0.902424479549389,0,0.00911854103343465
"Federated: site-specific slopes","high",3,15,"2",9,308,8,0.025974025974026,0.0311355311355311,0.0259740259740253,0.000120168075032523,0.000181386099019365,0.00086306078473378,0.00805898856193234,0.114785054925318,0.357103498233371,0.478067726587857,0.538961038961039,0,0.0261410210749359,0.0867788595441416,0.862409361466353,0,0.00649350649350649
"Federated: site-specific slopes","high",3,15,"2",10,286,2,0.00699300699300699,0.0198412698412698,0.00699300699300687,1.81291334776769e-05,7.45078601482385e-05,0.000190774085498399,0.00246247084303416,0.0282059762153035,0.0791277554513877,0.209612079819506,0.84965034965035,0,0.00382427226498865,0.907081952327958,0.969278391410532,0.0034965034965035,0.0034965034965035
"Federated: site-specific slopes","high",3,15,"2",11,272,2,0.00735294117647059,0.0168421052631579,0.00735294117647046,2.48616976624329e-05,4.68821100217339e-05,0.000240196368427864,0.0026486777542906,0.0282695266349444,0.0965522940631007,0.150094758756595,0.823529411764706,0,0.00426790280234345,0.851820104747447,0.969987271192374,0.00367647058823529,0.00735294117647059
"Federated: site-specific slopes","high",3,15,"2",12,261,0,0,0.0230769230769231,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1,0,0.999999,0.999999,0.999999,0,0
"Federated: site-specific slopes","high",3,15,"2",13,248,3,0.0120967741935484,0.0117508813160987,0.0120967741935482,3.93120351691941e-05,0.000113279068360396,0.000487420059067591,0.00398186970526368,0.0492187097460625,0.127340023374782,0.259413050125536,0.713709677419355,0,0.0430542624487061,0.223653032687916,0.948438548968928,0,0.00403225806451613
"Federated: site-specific slopes","high",3,15,"2",14,236,2,0.00847457627118644,0.0110837438423645,0.00847457627118627,2.0762107970389e-05,9.39427818851062e-05,0.000256375511730251,0.00321676369362069,0.024884764463452,0.121809574082309,0.257351382000562,0.822033898305085,0,0.00474699192342194,0.524442093721808,0.974381187795297,0.00423728813559322,0.00847457627118644
"Federated: site-specific slopes","high",3,15,"2",15,229,0,0,0.0101781170483461,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1,0,0.999999,0.999999,0.999999,0,0
"Federated: site-specific slopes","high",3,15,"3",1,800,60,0.075,0.2668,0.0749999999999993,0.000246358136407166,0.00160837204173107,0.0046642198381451,0.0378945600323691,0.28505288801818,0.460673013140639,0.703843399047224,0.15,0,0.00345683542751628,0.0312305972528244,0.243342548200245,0.0025,0.01625
"Federated: site-specific slopes","high",3,15,"3",2,657,49,0.0745814307458143,0.164661177960735,0.0745814307458138,0.000336011261475783,0.000939679379031923,0.00326990484369704,0.035869892218547,0.303777242869261,0.519135835811498,0.750496970971188,0.211567732115677,0,0.020143360419475,0.0530450053790565,0.240903741826708,0,0.0076103500761035
"Federated: site-specific slopes","high",3,15,"3",3,536,40,0.0746268656716418,0.104880136986301,0.0746268656716412,0.000270803077491957,0.000918539534107369,0.0026696694476051,0.0352797243797056,0.309607379228404,0.486459308491659,0.787089245003294,0.218283582089552,0,0.0255432214087283,0.0531133101702231,0.343903597173135,0,0.00932835820895522
"Federated: site-specific slopes","high",3,15,"3",4,441,22,0.0498866213151927,0.0712799167533819,0.0498866213151922,7.42859370653181e-05,0.000806053349844648,0.00198432588914514,0.0242392102341179,0.20188810125498,0.37535868112687,0.500311424310444,0.281179138321995,0,0.0046498221344163,0.0555987322332498,0.527696452616082,0.00453514739229025,0.0090702947845805
"Federated: site-specific slopes","high",3,15,"3",5,380,11,0.0289473684210526,0.054678007290401,0.0289473684210523,6.80565673661125e-05,0.000202738126709594,0.00117110381773987,0.0124853169203885,0.100920856789695,0.249109609575652,0.351089338025822,0.439473684210526,0,0.0163241532255779,0.0639254638618247,0.841548116106039,0,0.00789473684210526
"Federated: site-specific slopes","high",3,15,"3",6,333,11,0.033033033033033,0.038915913829048,0.0330330330330326,0.000151548027317919,0.000359040826245549,0.00138952148037812,0.0161023203109067,0.131707863151544,0.198696050374052,0.279438238323443,0.369369369369369,0,0.00648779830307787,0.0362075873595588,0.822630340101354,0.003003003003003,0.012012012012012
"Federated: site-specific slopes","high",3,15,"3",7,306,12,0.0392156862745098,0.0368098159509202,0.0392156862745095,0.000153065518734927,0.000577076976102378,0.00147796092499929,0.0195855493683189,0.164225722084084,0.271419023444512,0.326436049393463,0.326797385620915,0,0.0219970008658153,0.0377775802592838,0.741797541374659,0,0.0163398692810458
"Federated: site-specific slopes","high",3,15,"3",8,270,7,0.0259259259259259,0.0329391891891892,0.0259259259259257,0.000207097671595752,0.000339953831475777,0.00115956645147881,0.012183216421858,0.103556228853855,0.201891001300694,0.244242792245274,0.422222222222222,0,0.0144314241656307,0.0559136864830254,0.86533773180996,0,0.00740740740740741
"Federated: site-specific slopes","high",3,15,"3",9,247,9,0.0364372469635627,0.0311355311355311,0.0364372469635624,0.00052467303488174,0.000600059474854177,0.00144470380148662,0.0192833652114651,0.129469506950247,0.393505029753974,0.549307839247846,0.331983805668016,0,0.0115112505933776,0.0292986899320945,0.818561985969579,0,0.0121457489878543
"Federated: site-specific slopes","high",3,15,"3",10,224,9,0.0401785714285714,0.0198412698412698,0.040178571428571,0.000328582322247689,0.000410513067737201,0.00159154034230855,0.0188413848081497,0.148440481755405,0.381542638129161,0.662727760751748,0.325892857142857,0,0.0244197296229848,0.0778720309435105,0.738900467592601,0,0.00446428571428571
"Federated: site-specific slopes","high",3,15,"3",11,205,5,0.024390243902439,0.0168421052631579,0.0243902439024388,0.000143134964323607,0.000233661075198382,0.000856623114880935,0.00994067537250922,0.0832792990183375,0.240085596608592,0.301646303419947,0.502439024390244,0,0.0325320589233084,0.0411573936930838,0.852853128204437,0,0.00975609756097561
"Federated: site-specific slopes","high",3,15,"3",12,195,6,0.0307692307692308,0.0230769230769231,0.0307692307692305,0.000228744571712885,0.000402543748268565,0.00147469698433174,0.0133597702560152,0.123680603416788,0.187991100147911,0.193022797509596,0.425641025641026,0,0.0259324677251914,0.0264552363311551,0.820524154406173,0,0.0256410256410256
"Federated: site-specific slopes","high",3,15,"3",13,180,3,0.0166666666666667,0.0117508813160987,0.0166666666666665,0.000167039423858909,0.000191223252365832,0.000632421558698083,0.00657707146158569,0.072223300039855,0.150799782185679,0.190164182852388,0.622222222222222,0,0.0336385608360097,0.0406693173741418,0.915140467519274,0,0.0111111111111111
"Federated: site-specific slopes","high",3,15,"3",14,167,4,0.0239520958083832,0.0110837438423645,0.023952095808383,0.000203144663463645,0.00030598696924528,0.000543775721056423,0.0123406308876598,0.0868638168673439,0.196062451782477,0.237562551537935,0.467065868263473,0,0.0172452385247739,0.0226771137063827,0.869534218793119,0,0.0179640718562874
"Federated: site-specific slopes","high",3,15,"3",15,158,5,0.0316455696202532,0.0101781170483461,0.0316455696202529,0.000251887215577716,0.00026731358927757,0.000662828933070815,0.0134097866210296,0.118311452601507,0.351597492746187,0.689035540848339,0.417721518987342,0,0.00448553882896424,0.0175556072284194,0.747663054722358,0.00632911392405063,0.0253164556962025
"Federated: site-specific slopes","high",3,15,"4",1,1200,290,0.241666666666667,0.2668,0.241666666666666,0.00384857352279152,0.00928364862756113,0.0234404569794089,0.178746336438831,0.676642159022576,0.837095162966079,0.948382163728193,0.0116666666666667,0,0.00745749709288475,0.0648720151554025,0.200900326707091,0.000833333333333333,0.00583333333333333
"Federated: site-specific slopes","high",3,15,"4",2,753,143,0.189907038512616,0.164661177960735,0.189907038512616,0.00134445652541764,0.0042564605561543,0.0121586594173702,0.119760900359778,0.609198596528074,0.807758222243542,0.889934008742328,0.0332005312084993,0,0.0167649681958499,0.0630081283252052,0.204605177431791,0,0.00796812749003984
"Federated: site-specific slopes","high",3,15,"4",3,523,81,0.154875717017208,0.104880136986301,0.154875717017208,0.00229334971291015,0.00326445316312886,0.00759012652311442,0.0948894205749147,0.522177959750493,0.737389058303982,0.827518529222229,0.0630975143403442,0,0.0260108770473664,0.0482632313356487,0.152957506225768,0,0.011472275334608
"Federated: site-specific slopes","high",3,15,"4",4,388,60,0.154639175257732,0.0712799167533819,0.154639175257732,0.00187980475836158,0.0021269049526232,0.00647743879343058,0.0955615211685766,0.544871836580764,0.806290965955974,0.875951853772696,0.0798969072164948,0,0.0461062046140772,0.106729135594446,0.242383464916922,0,0.00257731958762887
"Federated: site-specific slopes","high",3,15,"4",5,289,35,0.121107266435986,0.054678007290401,0.121107266435986,0.00155658567988372,0.00194224726528874,0.00433573670272546,0.0692698473678588,0.435157929690488,0.622126122176572,0.707318127444951,0.114186851211073,0,0.052782966175976,0.0788651035326066,0.183010519032629,0,0
"Federated: site-specific slopes","high",3,15,"4",6,231,23,0.0995670995670996,0.038915913829048,0.0995670995670994,0.00143318134271676,0.00225585698117938,0.00349616052706398,0.0447486517062675,0.347414655568843,0.569639906267281,0.71657743252938,0.142857142857143,0,0.0120609121891939,0.0191519244105763,0.223365092808389,0,0.0173160173160173
"Federated: site-specific slopes","high",3,15,"4",7,187,16,0.0855614973262032,0.0368098159509202,0.0855614973262028,0.000395137417591443,0.00095845504773835,0.00413124403974517,0.0446729223511182,0.330251522628532,0.444367287919393,0.456072671269027,0.165775401069519,0,0.0157179609080622,0.03737709846492,0.208810770445448,0,0.0160427807486631
"Federated: site-specific slopes","high",3,15,"4",8,152,10,0.0657894736842105,0.0329391891891892,0.0657894736842104,0.000742024575915165,0.00130736962598738,0.00338013296148827,0.0359689706016668,0.210479333092049,0.373910002178791,0.701866771852949,0.217105263157895,0,0.0167080026290324,0.02356566848569,0.206998788817391,0,0.0263157894736842
"Federated: site-specific slopes","high",3,15,"4",9,132,6,0.0454545454545455,0.0311355311355311,0.0454545454545452,0.000707134453927547,0.000801050933490104,0.00205344133043989,0.0224542667817793,0.164017889298788,0.287899294611624,0.290702895110172,0.28030303030303,0,0.00912400291373602,0.0323251672539565,0.688153922281666,0.00757575757575758,0.0151515151515152
"Federated: site-specific slopes","high",3,15,"4",10,113,4,0.0353982300884956,0.0198412698412698,0.0353982300884955,0.000588044996575525,0.000618421573383887,0.00193871162055362,0.0130545809927759,0.131096497392989,0.272537089935362,0.329668073198559,0.407079646017699,0,0.0079314014167302,0.0489020137198604,0.838659281501245,0.00884955752212389,0.00884955752212389
"Federated: site-specific slopes","high",3,15,"4",11,105,5,0.0476190476190476,0.0168421052631579,0.0476190476190477,0.00109032100448039,0.00120303133785947,0.00203360847014772,0.0186936604760057,0.196459221667593,0.320303314234431,0.345490222431323,0.295238095238095,0,0.0320097525745029,0.0388606470363967,0.455944423852113,0,0.019047619047619
"Federated: site-specific slopes","high",3,15,"4",12,94,9,0.0957446808510638,0.0230769230769231,0.0957446808510641,0.00365543360193429,0.00383521843946538,0.00539694667158719,0.0561533055922313,0.347846357517224,0.685816782608519,0.736540302182434,0.106382978723404,0,0.0374617996587438,0.0683399106760567,0.26478494684528,0,0.0106382978723404
"Federated: site-specific slopes","high",3,15,"4",13,79,2,0.0253164556962025,0.0117508813160987,0.0253164556962024,0.00141046381969711,0.00142461357890033,0.00176161769509383,0.0139006996924417,0.0945093965501992,0.175660815292465,0.182947083052242,0.367088607594937,0,0.012397091735901,0.0127522745938627,0.875162925504567,0,0.0253164556962025
"Federated: site-specific slopes","high",3,15,"4",14,70,1,0.0142857142857143,0.0110837438423645,0.0142857142857142,0.000306238898133841,0.000313984073465458,0.000798179502450657,0.0099234908924181,0.0603209304089313,0.0760358606832573,0.0763521582276614,0.5,0,0.0763521582276614,0.107735964168704,0.939679069591069,0,0
"Federated: site-specific slopes","high",3,15,"4",15,66,0,0,0.0101781170483461,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1,0,0.999999,0.999999,0.999999,0,0
"Federated: site-specific slopes","high",3,15,"5",1,2000,974,0.487,0.2668,0.487,0.00398301881680332,0.0225886355630806,0.060724933040163,0.479960828558483,0.930136309143041,0.974575603991772,0.99347885952975,0.0025,0.0025,0.0307276448393824,0.0993619244327731,0.220649485207785,0,0.001
"Federated: site-specific slopes","high",3,15,"5",2,824,315,0.382281553398058,0.164661177960735,0.382281553398058,0.00300570110887294,0.0146143894219504,0.0395790078975262,0.328456635172901,0.850235898122362,0.938413141362977,0.9809375562495,0.00728155339805825,0,0.0229387124264852,0.113866247502859,0.246957011659695,0,0.00364077669902913
"Federated: site-specific slopes","high",3,15,"5",3,421,121,0.287410926365796,0.104880136986301,0.287410926365796,0.00250183601736284,0.00870615021129815,0.0263462165351044,0.241707004278054,0.721165825390179,0.890196137844309,0.965661304064599,0.0118764845605701,0,0.0156842267738213,0.0848076112001348,0.227088064553621,0,0.00237529691211401
"Federated: site-specific slopes","high",3,15,"5",4,273,50,0.183150183150183,0.0712799167533819,0.183150183150183,0.00225918416916426,0.00600080663823551,0.0165576512246208,0.125431116803936,0.531045055487899,0.721814382716038,0.863865323234298,0.021978021978022,0,0.024023460500073,0.0291598905193705,0.139774367209017,0,0.0146520146520147
"Federated: site-specific slopes","high",3,15,"5",5,200,30,0.15,0.054678007290401,0.15,0.000533889553258796,0.00241386413581801,0.0080931918267096,0.0930726238056951,0.426250584957976,0.716891700395067,0.76360468621357,0.065,0,0.0374403508925757,0.0509689921979779,0.198259240637088,0,0.005
"Federated: site-specific slopes","high",3,15,"5",6,152,16,0.105263157894737,0.038915913829048,0.105263157894737,0.000702311766024096,0.000822374461899034,0.00722918229141276,0.0630565215815158,0.384485088950011,0.551379555763195,0.621015089924589,0.0789473684210526,0,0.0187308537133361,0.0587813316741461,0.140561428970073,0,0.00657894736842105
"Federated: site-specific slopes","high",3,15,"5",7,122,16,0.131147540983607,0.0368098159509202,0.131147540983606,0.00078593071576826,0.000976181681459845,0.006526695119987,0.0764386295896928,0.483716530607235,0.728027094121224,0.728274731329165,0.0737704918032787,0,0.0680586910508977,0.0754453593956883,0.127419645878611,0,0
"Federated: site-specific slopes","high",3,15,"5",8,96,15,0.15625,0.0329391891891892,0.15625,0.000872996681600716,0.00118757568187502,0.00838040085180324,0.112062260893249,0.476901574651723,0.662817344242537,0.686925760408427,0.09375,0,0.123799908156797,0.129281457036993,0.259329416552643,0,0
"Federated: site-specific slopes","high",3,15,"5",9,74,11,0.148648648648649,0.0311355311355311,0.148648648648649,0.00176672319374638,0.00206230526159857,0.0122186398178022,0.102893755918261,0.517532489528317,0.738137148561778,0.739018272905701,0.0405405405405405,0,0.0810547659473444,0.083257661608379,0.171360849925038,0,0
"Federated: site-specific slopes","high",3,15,"5",10,58,5,0.0862068965517241,0.0198412698412698,0.0862068965517242,0.00154096545465268,0.00154096545465268,0.0073415590516815,0.0505316763949372,0.236392582542212,0.401899294421161,0.401899294421161,0.0689655172413793,0,0.0103600510705237,0.0103600510705237,0.231082270858998,0,0.0172413793103448
"Federated: site-specific slopes","high",3,15,"5",11,50,4,0.08,0.0168421052631579,0.08,0.00170946795851568,0.00170946795851568,0.00277517783338874,0.0410335781740036,0.262151514969359,0.669364894785999,0.669364894785999,0.2,0,0.0106875832251236,0.0106875832251236,0.10654097195096,0,0.02
"Federated: site-specific slopes","high",3,15,"5",12,44,4,0.0909090909090909,0.0230769230769231,0.0909090909090908,0.000708582577511036,0.000708582577511036,0.00368597025885495,0.0442333774275862,0.327412643434384,0.443601410865171,0.443601410865171,0.204545454545455,0,0.0109876558594722,0.0109876558594722,0.287823075382165,0,0.0227272727272727
"Federated: site-specific slopes","high",3,15,"5",13,39,2,0.0512820512820513,0.0117508813160987,0.0512820512820514,0.000505600658110154,0.000505600658110154,0.00208393076038137,0.0316384911144004,0.156484786923214,0.245326589394131,0.245326589394131,0.153846153846154,0,0.0293576910645626,0.0293576910645626,0.307913102316386,0,0.0256410256410256
"Federated: site-specific slopes","high",3,15,"5",14,36,2,0.0555555555555556,0.0110837438423645,0.0555555555555555,0.000567000715574926,0.000567000715574926,0.000959692028775355,0.0283695586233256,0.204477651603655,0.223846810340805,0.223846810340805,0.194444444444444,0,0.0928608031145989,0.0928608031145989,0.249592361033266,0,0
"Federated: site-specific slopes","high",3,15,"5",15,33,2,0.0606060606060606,0.0101781170483461,0.0606060606060605,0.000610074540818381,0.000610074540818381,0.00174929370426343,0.0349118404315139,0.201539037395475,0.266994747623292,0.266994747623292,0.272727272727273,0,0.14041959190712,0.14041959190712,0.266994747623292,0,0
"Federated: site-specific slopes","high",3,15,"Overall",1,5000,1334,0.2668,0.2668,0.2668000054,1e-06,0.00043001752430579,0.00207746462951709,0.147334888185663,0.864140064481418,0.956247467182155,0.99347885952975,0.1786,0.001,0.00345683542751628,0.0673458901252486,0.244583629484556,0.001,0.006
"Federated: site-specific slopes","high",3,15,"Overall",2,3158,520,0.164661177960735,0.164661177960735,0.164661298290057,1e-06,1e-06,1e-06,0.0571701912634487,0.691355846870727,0.877021426825145,0.9809375562495,0.26504116529449,0,0.00367361764089197,0.0773664771389054,0.272293026843008,0.000316656111462951,0.00633312222925903
"Federated: site-specific slopes","high",3,15,"Overall",3,2336,245,0.104880136986301,0.104880136986301,0.104880295376712,1e-06,1e-06,1e-06,0.0249639071250095,0.485805950850748,0.727338323797063,0.965661304064599,0.397688356164384,0,0.00943136205465119,0.0721847356376663,0.308113751553025,0.000428082191780822,0.00642123287671233
"Federated: site-specific slopes","high",3,15,"Overall",4,1922,137,0.0712799167533819,0.0712799167533819,0.0712801071800205,1e-06,1e-06,1e-06,0.0149235473277431,0.356807815523385,0.621881915274896,0.875951853772696,0.452653485952133,0,0.0046498221344163,0.0719422988232734,0.377934246645145,0.00104058272632674,0.00676378772112383
"Federated: site-specific slopes","high",3,15,"Overall",5,1646,90,0.054678007290401,0.054678007290401,0.0546782247873631,1e-06,1e-06,1e-06,0.0125370745852416,0.273119337758708,0.534040240864879,0.76360468621357,0.465370595382746,0,0.0018716373243692,0.0795689639036687,0.455265211919354,0.00121506682867558,0.00425273390036452
"Federated: site-specific slopes","high",3,15,"Overall",6,1439,56,0.038915913829048,0.038915913829048,0.038916155663655,1e-06,1e-06,1e-06,0.00849090559254828,0.198304543581553,0.445595187583824,0.71657743252938,0.53092425295344,0,0.00625140635311709,0.0608670753540133,0.69892397288586,0.00208478109798471,0.00833912439193885
"Federated: site-specific slopes","high",3,15,"Overall",7,1304,48,0.0368098159509202,0.0368098159509202,0.0368100789877298,1e-06,1e-06,1e-06,0.00601990420369401,0.19209135069743,0.39816858655226,0.728274731329165,0.567484662576687,0,0.00549591753060254,0.0616648494599055,0.680664639023562,0.00153374233128834,0.00843558282208589
"Federated: site-specific slopes","high",3,15,"Overall",8,1184,39,0.0329391891891892,0.0329391891891892,0.0329392043918917,1e-06,1e-06,0.000185084986735302,0.00598817804463783,0.174402940315232,0.353826657216247,0.701866771852949,0.587837837837838,0,0.00454569776250719,0.0833138370881555,0.780961913459198,0.000844594594594595,0.00844594594594595
"Federated: site-specific slopes","high",3,15,"Overall",9,1092,34,0.0311355311355311,0.0311355311355311,0.031135834249084,1e-06,1e-06,1e-06,0.00585349008292624,0.137727110620386,0.376551567378399,0.739018272905701,0.566849816849817,0,0.00912400291373602,0.0710446553868276,0.809835190510403,0.000915750915750916,0.00641025641025641
"Federated: site-specific slopes","high",3,15,"Overall",10,1008,20,0.0198412698412698,0.0198412698412698,0.0198415942460316,1e-06,1e-06,1e-06,0.00249436570488744,0.0998538546956603,0.235713319366377,0.662727760751748,0.6875,0,0.00382427226498865,0.130905388593806,0.881958541388154,0.00198412698412698,0.00396825396825397
"Federated: site-specific slopes","high",3,15,"Overall",11,950,16,0.0168421052631579,0.0168421052631579,0.0168424399999999,1e-06,1e-06,1e-06,0.00216070629844686,0.0856268318028265,0.237388418518488,0.669364894785999,0.722105263157895,0,0.00426790280234345,0.0904438891630633,0.89952352185078,0.00105263157894737,0.00736842105263158
"Federated: site-specific slopes","high",3,15,"Overall",12,910,21,0.0230769230769231,0.0230769230769231,0.0230772285714286,1e-06,1e-06,1e-06,0.00228491355038861,0.123243474763854,0.289861782138889,0.736540302182434,0.683516483516484,0,0.00208991789377409,0.0861580590471758,0.851359303671521,0.0010989010989011,0.00879120879120879
"Federated: site-specific slopes","high",3,15,"Overall",13,851,10,0.0117508813160987,0.0117508813160987,0.0117512397179787,1e-06,1e-06,1e-06,0.00221168542850375,0.0597178904236728,0.143503925881782,0.259413050125536,0.739130434782609,0,0.012397091735901,0.109405412191784,0.936223983384501,0,0.00705052878965922
"Federated: site-specific slopes","high",3,15,"Overall",14,812,9,0.0110837438423645,0.0110837438423645,0.0110841169950738,1e-06,1e-06,1e-06,0.00165460085204355,0.0585996483561841,0.160646529823287,0.257351382000562,0.759852216748768,0,0.00474699192342194,0.160012214688674,0.938144115623855,0.00123152709359606,0.0061576354679803
"Federated: site-specific slopes","high",3,15,"Overall",15,786,8,0.0101781170483461,0.0101781170483461,0.0101785139949109,1e-06,1e-06,1e-06,0.000599902767751571,0.0447232745394234,0.183188128335516,0.689035540848339,0.825699745547074,0,0.00448553882896424,0.275642124223871,0.949384328390214,0.00254452926208651,0.00636132315521628
"Pooled site FE: shared slopes","high",3,15,"Overall",1,5000,1334,0.2668,0.2668,0.266800000016545,7.66907628687987e-05,0.000294743654340473,0.00118502119593223,0.144086230986664,0.862548293676789,0.955309696237961,0.992889010763843,0.165,8e-04,0.000825040115878997,0.0698078590987749,0.243416847049063,0.0012,0.0054
"Pooled site FE: shared slopes","high",3,15,"1",1,400,2,0.005,0.2668,0.00152707562392261,7.66907628687987e-05,9.07918029784396e-05,0.000143157851718406,0.000967826654637047,0.00472047580624053,0.00823159613143111,0.0218334950363327,0.995,0,0.000825040115878997,0.990438337799785,0.995126402939475,0.005,0.005
"Pooled site FE: shared slopes","high",3,15,"2",1,600,8,0.0133333333333333,0.2668,0.017692407700466,0.000382540898687447,0.000768131298591452,0.00148653306325571,0.00957206575815963,0.0579219631198414,0.143887005830838,0.24873772887519,0.508333333333333,0,0.00508412219238938,0.0599077889249994,0.937250428378109,0.00166666666666667,0.00666666666666667
"Pooled site FE: shared slopes","high",3,15,"3",1,800,60,0.075,0.2668,0.0758305973302624,0.000429110732448914,0.00209187358786381,0.00583058588543045,0.0412855974399768,0.276635671727083,0.429810418306227,0.651907754605507,0.1175,0,0.00483682474549616,0.0329808201602692,0.230603826067373,0.0025,0.01375
"Pooled site FE: shared slopes","high",3,15,"4",1,1200,290,0.241666666666667,0.2668,0.239655862241514,0.00325311913223601,0.00658019253658629,0.0187863747735656,0.165772444309544,0.701910688344978,0.862324405795427,0.952379723388651,0.02,0,0.00622574970750951,0.058715802696774,0.193068709614936,0.000833333333333333,0.00666666666666667
"Pooled site FE: shared slopes","high",3,15,"5",1,2000,974,0.487,0.2668,0.487261106329424,0.00457705218619939,0.0236928144038722,0.0642779781252993,0.48202937160225,0.929503028300647,0.972457343781267,0.992889010763843,0.002,0.002,0.0334236095129551,0.103889107732861,0.226982832617436,0,0.001
"Pooled site FE: shared slopes","high",3,15,"Overall",2,3158,520,0.164661177960735,0.164661177960735,0.164661177983361,1.95667496187599e-05,0.000146009454568155,0.000553181413384513,0.0590210260735566,0.683551752215348,0.880190883272965,0.979234743109176,0.256808106396453,0,0.00597306858579718,0.0744763373143079,0.267217898635639,0.000316656111462951,0.00569981000633312
"Pooled site FE: shared slopes","high",3,15,"1",2,380,0,0,0.164661177960735,0.00138987716478683,1.95667496187599e-05,4.40804499212409e-05,0.000120120790341832,0.00073586208634159,0.00528782031195424,0.0109851461187459,0.0168649765099748,0.989473684210526,0,0.983135023490025,0.989014853881254,0.994712179688046,0,0
"Pooled site FE: shared slopes","high",3,15,"2",2,544,13,0.0238970588235294,0.164661177960735,0.0203959634292201,0.000195342710792726,0.000364764129305708,0.00115497207983687,0.00935586010365899,0.0719988536135428,0.177586600129079,0.433737533933318,0.522058823529412,0,0.00597306858579718,0.0412629616683612,0.912344984954594,0.00183823529411765,0.0110294117647059
