"model","heterogeneity","tau","site","interval","replicates","mean_eligible_n","mean_observed_rate","mean_numerator_hazard","mean_denominator","mean_den_q01","mean_den_q99","mean_observed_prob_q01","min_observed_prob","mean_prop_observed_prob_lt_001","mean_prop_observed_prob_lt_005"
"Federated: site-specific slopes","moderate",15,"Overall",1,10,5000,0.12666,0.12666,0.126660000000019,0.00159404259678887,0.744904794551503,0.052659201964325,0.000814474779375145,0.00078,0.00934
"Federated: site-specific slopes","moderate",15,"Overall",2,10,3845.6,0.104080310681343,0.104080310681343,0.104080310681398,0.000786871600307756,0.682283347345053,0.0507901686187663,0.000804077148168142,0.000909712776751042,0.00964819634349873
"Federated: site-specific slopes","moderate",15,"Overall",3,10,3058.9,0.0798791117658072,0.0798791117658072,0.0798791117658638,0.000607391390924265,0.587517570778786,0.0501773697245448,0.00134819813319702,0.00117462247200898,0.0102887728955319
"Federated: site-specific slopes","moderate",15,"Overall",4,10,2536.3,0.0614882300269012,0.0614882300269012,0.0614882300269619,0.000430518462058176,0.486302698808154,0.0489527989458301,0.00212362092647659,0.00125864683266829,0.0104718269841403
"Federated: site-specific slopes","moderate",15,"Overall",5,10,2167.7,0.0527917173564725,0.0527917173564725,0.0527917173565331,0.000443578226416217,0.429000217670584,0.046039772309362,0.00228795825582985,0.00170312033601057,0.0106987481908735
"Federated: site-specific slopes","moderate",15,"Overall",6,10,1901.5,0.0414268412607906,0.0414268412607906,0.041426841260848,0.000352058100126975,0.342894204151466,0.04800218559069,0.000631189359852291,0.00147639437398894,0.0103635085431049
"Federated: site-specific slopes","moderate",15,"Overall",7,10,1698,0.0375155314856464,0.0375155314856464,0.0375155314857116,0.000245687319282748,0.346395500614444,0.0474475530467214,0.000872493777039611,0.00169862147016175,0.0101155458045712
"Federated: site-specific slopes","moderate",15,"Overall",8,10,1529.6,0.0337450112325316,0.0337450112325316,0.0337450112326208,0.000246480197471438,0.294341099625544,0.048934141798895,0.00150634900089227,0.00195875874963796,0.0108385149239819
"Federated: site-specific slopes","moderate",15,"Overall",9,10,1394.4,0.0291401110146969,0.0291401110146969,0.0291401110147971,0.000263998190124602,0.262870780130829,0.0520099870523398,0.000710126914308341,0.00194576764200134,0.00981267184565697
"Federated: site-specific slopes","moderate",15,"Overall",10,10,1282.5,0.0239146329841254,0.0239146329841254,0.0239146329841911,0.00025155273799592,0.223457112877262,0.0560920457951887,0.000578236077134052,0.00217883528597361,0.00889505065667598
"Federated: site-specific slopes","moderate",15,"Overall",11,10,1190.6,0.0264197387577498,0.0264197387577498,0.0264197903774791,0.000259682026136334,0.222216292940465,0.0475561914806297,0.000910134155603312,0.00167938090935261,0.0109184277279665
"Federated: site-specific slopes","moderate",15,"Overall",12,10,1109.9,0.0218439327340202,0.0218439327340202,0.0218439327341076,0.000219805885334231,0.195551240967591,0.0480839550334271,0.00232073434109588,0.00262330522946064,0.0105332566584434
"Federated: site-specific slopes","moderate",15,"Overall",13,10,1035.3,0.0209367540572318,0.0209367540572318,0.0209367956721162,0.000175527424326245,0.190701278465341,0.0658359542938137,0.00113273990754253,0.00172510009039573,0.00838519448081822
"Federated: site-specific slopes","moderate",15,"Overall",14,10,965,0.0222074459510111,0.0222074459510111,0.0222074732892309,0.000229154249547955,0.205138202354776,0.0602488504580671,0.00284136477789439,0.00134240312763566,0.00931627696089562
"Federated: site-specific slopes","moderate",15,"Overall",15,10,904.6,0.0217781508027199,0.0217781508027199,0.0217782396711511,0.000164179630943134,0.200689201719507,0.0516817278796183,0.00096145098054499,0.00319100305999925,0.011846952705788
"Federated: site-specific slopes","high",5,"1",1,10,400,0.004,0.27312,0.00400014874999992,9.45184993984379e-05,0.0328825107159402,0.959820279834212,0.00163242617355699,0.0025,0.00325
"Federated: site-specific slopes","high",5,"1",2,10,383.3,0.00339390238512593,0.163787393046605,0.00339425205007775,1.83962455745915e-05,0.0404933668852347,0.94461094712038,0.00191861945626933,0.00103699813888196,0.00234948386619653
"Federated: site-specific slopes","high",5,"1",3,10,369.3,0.00430731937306886,0.107161457019384,0.00430755835656317,3.47833012033452e-05,0.0391038728373268,0.824259649536147,0.000434818748807147,0.0018907814000381,0.00377038243613192
"Federated: site-specific slopes","high",5,"1",4,10,356.7,0.00305715372713888,0.0694301831350323,0.00305767173818859,6.88358995494354e-05,0.0284453895221219,0.874162471207209,0.00541515067569924,0.000568640754741365,0.00250313710664027
"Federated: site-specific slopes","high",5,"1",5,10,344.9,0.00230271598916001,0.0522831563513399,0.00230314450130257,2.38086776655115e-05,0.0230384063440188,0.97254034115784,0.000836794192906296,0.00145027813009009,0.00230271598916001
"Federated: site-specific slopes","high",5,"2",1,10,600,0.0203333333333333,0.27312,0.0203333333333333,0.00103191176944392,0.144949199670417,0.127697263280568,0.00181541263838428,0.0025,0.0115
"Federated: site-specific slopes","high",5,"2",2,10,545.5,0.017050543943718,0.163787393046605,0.0170505439437179,0.000555591846388357,0.137447107510886,0.14140532434936,0.00419102261364601,0.00219654999432715,0.00916897566138892
"Federated: site-specific slopes","high",5,"2",3,10,502.3,0.0177234521064837,0.107161457019384,0.0177234521064836,0.000473141237267602,0.153191850820161,0.0522798410316117,0.00199794338753974,0.00338276715160179,0.010148169299987
"Federated: site-specific slopes","high",5,"2",4,10,462.7,0.01663701351979,0.0694301831350323,0.0166370135197899,0.000364151972538293,0.142167674090257,0.160720438259969,0.00145197733083881,0.0023721255778709,0.00799184813123639
"Federated: site-specific slopes","high",5,"2",5,10,429.4,0.014910597314105,0.0522831563513399,0.0149105973141049,0.000310846820687596,0.119701503806741,0.115610266034254,0.00132561424298983,0.0023104800578283,0.0088475608480098
"Federated: site-specific slopes","high",5,"3",1,10,800,0.077125,0.27312,0.0771250000004759,0.00242334200798253,0.480524886646385,0.046964090630188,0.00406923444284333,0.000625,0.011125
"Federated: site-specific slopes","high",5,"3",2,10,654.1,0.0738528478005362,0.163787393046605,0.0738528478015902,0.00171162153309244,0.470549475088987,0.0449959151605017,0.00245229579388413,0.000761039934674726,0.0116200752446278
"Federated: site-specific slopes","high",5,"3",3,10,537.7,0.064378915397433,0.107161457019384,0.0643789153985604,0.00109649904729133,0.435455207723471,0.0459426079121037,0.00296983878688383,0.00150878025875866,0.0109839502772084
"Federated: site-specific slopes","high",5,"3",4,10,453,0.0533551591891844,0.0694301831350323,0.0533551591907165,0.00103344850360584,0.377511028889149,0.0396154309481246,0.000791275637451065,0.00108414896559265,0.0130627942449268
"Federated: site-specific slopes","high",5,"3",5,10,391.7,0.0442319504150821,0.0522831563513399,0.0442319504163199,0.000805760594944616,0.319420448020899,0.0413189539769403,0.00372372099329131,0.00176116207965304,0.0129644443585305
"Federated: site-specific slopes","high",5,"4",1,10,1200,0.240833333333333,0.27312,0.240833333333333,0.00865336490460648,0.843232067721118,0.0786610467311997,0.00954316969286589,8.33333333333333e-05,0.00441666666666667
"Federated: site-specific slopes","high",5,"4",2,10,771.8,0.201392157265146,0.163787393046605,0.201392157265146,0.0049943639944377,0.815487956438184,0.0625544695026053,0.00238926348886674,0.000393199651264167,0.00623839671637404
"Federated: site-specific slopes","high",5,"4",3,10,520.5,0.170447325100834,0.107161457019384,0.170447325100834,0.00328976701163589,0.747710503741661,0.0560693410376326,0.00505101636990776,0.000568641500041122,0.00851380733151545
"Federated: site-specific slopes","high",5,"4",4,10,379.5,0.123369404686854,0.0694301831350323,0.123369404686854,0.00251475228204712,0.604865518222665,0.0625874677810954,0.0107296461816419,0,0.00714380128617144
"Federated: site-specific slopes","high",5,"4",5,10,295.2,0.111089368147447,0.0522831563513399,0.111089368147447,0.00242216450998619,0.576677284532793,0.0462421716796047,0.00351747151344129,0.00105458696554587,0.0105689466831323
"Federated: site-specific slopes","high",5,"5",1,10,2000,0.50055,0.27312,0.50055,0.0247907130261713,0.972546313202456,0.0965871538747999,0.010873242264829,0,0.00215
"Federated: site-specific slopes","high",5,"5",2,10,792.9,0.379972060687178,0.163787393046605,0.379972060687178,0.0127316094157782,0.940928173365625,0.0966087427349538,0.0228919105434588,0,0.00216114911654803
"Federated: site-specific slopes","high",5,"5",3,10,409.2,0.285276562970444,0.107161457019384,0.285276562970444,0.00767623973161984,0.868763920028247,0.0746628126091208,0.0121479172610394,0,0.00565504291961602
"Federated: site-specific slopes","high",5,"5",4,10,254.8,0.206016824965916,0.0694301831350323,0.206016824965916,0.00456526843861906,0.768654875491752,0.0734096068171924,0.0186669210941268,0,0.00390517798194991
"Federated: site-specific slopes","high",5,"5",5,10,180.8,0.158367496571733,0.0522831563513399,0.158367496571733,0.00331035054504025,0.705621755447813,0.0489103603604258,0.00692325415051837,0.000537634408602151,0.0105179094499217
"Federated: site-specific slopes","high",5,"Overall",1,10,5000,0.27312,0.27312,0.273120011900076,0.000408856658433695,0.953613842593444,0.0778778910106516,0.00163242617355699,0.00062,0.00534
"Federated: site-specific slopes","high",5,"Overall",2,10,3147.6,0.163787393046605,0.163787393046605,0.163787435737451,3.61773184600716e-05,0.878725899225128,0.0697793125809823,0.00191861945626933,0.000765079843316834,0.00635773287557125
"Federated: site-specific slopes","high",5,"Overall",3,10,2339,0.107161457019384,0.107161457019384,0.107161494606665,7.36580279341828e-05,0.750804432197165,0.0592007893215101,0.000434818748807147,0.0014955049369004,0.00817406132397551
"Federated: site-specific slopes","high",5,"Overall",4,10,1906.7,0.0694301831350323,0.0694301831350323,0.0694302806327738,7.45556313244787e-05,0.604975237346177,0.0654521828882137,0.000791275637451065,0.000937605257628463,0.00744127936176845
"Federated: site-specific slopes","high",5,"Overall",5,10,1642,0.0522831563513399,0.0522831563513399,0.0522832466412628,3.47937045052121e-05,0.491958474160426,0.0566076014897812,0.000836794192906296,0.00158005243600545,0.00894985772562258
"Federated: site-specific slopes","high",10,"1",1,10,400,0.0035,0.27672,0.00350032974999995,9.09955258151512e-05,0.0257963270229882,0.908389753246485,0.00038836563371673,0.00225,0.0035
"Federated: site-specific slopes","high",10,"1",2,10,382.7,0.00314444944145197,0.156665106408595,0.00314476954589053,8.51472781936376e-05,0.0233033979082243,0.965602611795662,0.0022082913741032,0.00103567964595446,0.00262759836000452
"Federated: site-specific slopes","high",10,"1",3,10,369.2,0.00272262429406876,0.103489172042715,0.0027229437010768,4.4082298191563e-05,0.0286327234572147,0.959090248629806,0.00306195226576901,0.000534793768365662,0.00189389501230081
"Federated: site-specific slopes","high",10,"1",4,10,358,0.00221153006473495,0.0708494264168912,0.00221203976002579,4.3831280646349e-05,0.0197557511448522,0.968896327198526,0.000897422552264542,0.000831794398276393,0.00138507120503509
"Federated: site-specific slopes","high",10,"1",5,10,347.8,0.00286764808571819,0.0573234438505299,0.00286806661744546,4.86349321848643e-05,0.0303914584472852,0.959001506312002,6.00601210684647e-05,0.00115575792413833,0.00229946626753637
"Federated: site-specific slopes","high",10,"1",6,10,339,0.00235216955212448,0.0447038103196856,0.00235268776068057,5.37923250336513e-05,0.0246273862851644,0.941134637100072,0.00191348425419954,0.000584840323201231,0.00176479677310085
"Federated: site-specific slopes","high",10,"1",7,10,330.4,0.00272146072432931,0.0345318684076642,0.00272187822241823,0.000102150968086885,0.0210607989554463,0.937071114659816,0.00391677501403433,0.00181297854107651,0.00272146072432931
"Federated: site-specific slopes","high",10,"1",8,10,321.7,0.00123375279354038,0.0270315000248356,0.00123446199599434,2.55912765780474e-05,0.0116656442333009,0.979177411632458,0.0024255334348645,0.000615477847531934,0.00123375279354038
"Federated: site-specific slopes","high",10,"1",9,10,314.6,0.00379381342812539,0.0241933835567398,0.00379403839802078,8.29707915061962e-05,0.0315937632254638,0.880384631468209,0.00165501593233166,0.00157856819687494,0.00315752152289141
"Federated: site-specific slopes","high",10,"1",10,10,307,0.00292668299074599,0.0232291718370496,0.00292699861385594,7.14395292349997e-05,0.023964031430988,0.969304773031681,0.000421375386259289,0.00227824680443356,0.00292668299074599
"Federated: site-specific slopes","high",10,"2",1,10,600,0.018,0.27672,0.0180000000004685,0.000496289829989586,0.146351943634616,0.057831735220211,0.00275018241259576,0.00166666666666667,0.0103333333333333
"Federated: site-specific slopes","high",10,"2",2,10,551.7,0.0184773283476711,0.156665106408595,0.0184773283496509,0.000365473143104211,0.149286041779361,0.128776341600442,0.000373893131982465,0.00252940892193558,0.010147779706826
"Federated: site-specific slopes","high",10,"2",3,10,505,0.0174475138815846,0.103489172042715,0.0174475138831842,0.00025739424206805,0.171527352659498,0.0844802216262473,0.00197143356197198,0.00197764559520189,0.00949085572285904
"Federated: site-specific slopes","high",10,"2",4,10,469.2,0.0130404910179487,0.0708494264168912,0.0130404915860212,0.000191987544969546,0.124746942722955,0.390815257912175,0.00142497188016296,0.00168913116698427,0.00769419764195303
"Federated: site-specific slopes","high",10,"2",5,10,434.6,0.0124054377118327,0.0573234438505299,0.0124054381408093,0.000189308955745958,0.106786476699994,0.321278512305479,0.00307614665457584,0.00160847749402699,0.00666729548693414
"Federated: site-specific slopes","high",10,"2",6,10,406.8,0.0105607560188337,0.0447038103196856,0.0105607560201817,0.00013138462507264,0.109442515765817,0.380464764557954,0.00465199093653357,0.00225554945635873,0.00620739861348749
"Federated: site-specific slopes","high",10,"2",7,10,383.4,0.0110090073200311,0.0345318684076642,0.0110091073212,0.000150478583913754,0.110704825954687,0.355792349056235,0.00105067604013765,0.00209939637534522,0.00735275637051535
"Federated: site-specific slopes","high",10,"2",8,10,359,0.0111407477531156,0.0270315000248356,0.011140747754295,0.000156945059705268,0.115828676740525,0.400119156232142,0.00121393209141856,0.00332507622263547,0.00728590897818363
"Federated: site-specific slopes","high",10,"2",9,10,340,0.00757107650419439,0.0241933835567398,0.00757107653949856,0.00010115566952008,0.0706527660716727,0.605498569557104,0.000537916594629581,0.00293907209324078,0.00553349563080691
"Federated: site-specific slopes","high",10,"2",10,10,321.3,0.0112112283662801,0.0232291718370496,0.0112112283672946,0.000148810671551216,0.109289819612581,0.425950789723421,0.00213499189413545,0.00307650978274586,0.00807284363504766
"Federated: site-specific slopes","high",10,"3",1,10,800,0.077125,0.27672,0.0771250000014489,0.00242177019647992,0.472042724411972,0.0388385907088797,0.00487365891072833,5e-04,0.0135
"Federated: site-specific slopes","high",10,"3",2,10,653.3,0.077257400470868,0.156665106408595,0.0772574004740611,0.00139195476430053,0.491926886830721,0.0487799081722725,0.00338946472876904,0.000757765100411716,0.0105644082271362
